VarCode;Land;Variable;Einheit;Jahr;Wert;Quelle
BEL_vn620_$;BEL;Budget Saldo, Total Government;in US-$, current prices;2009;-26.7088;OECD/AMECO
BGR_vn620_$;BGR;Budget Saldo, Total Government;in US-$, current prices;2009;-2.1114;OECD/AMECO
CAN_vn620_$;CAN;Budget Saldo, Total Government;in US-$, current prices;2009;-65.7581;OECD/AMECO
CZE_vn620_$;CZE;Budget Saldo, Total Government;in US-$, current prices;2009;-11.4713;OECD/AMECO
DNK_vn620_$;DNK;Budget Saldo, Total Government;in US-$, current prices;2009;-8.5893;OECD/AMECO
EST_vn620_$;EST;Budget Saldo, Total Government;in US-$, current prices;2009;-0.3868;OECD/AMECO
FIN_vn620_$;FIN;Budget Saldo, Total Government;in US-$, current prices;2009;-6.5276;OECD/AMECO
FRA_vn620_$;FRA;Budget Saldo, Total Government;in US-$, current prices;2009;-198.9378;OECD/AMECO
DEU_vn620_$;DEU;Budget Saldo, Total Government;in US-$, current prices;2009;-101.8191;OECD/AMECO
GRC_vn620_$;GRC;Budget Saldo, Total Government;in US-$, current prices;2009;-50.3056;OECD/AMECO
HUN_vn620_$;HUN;Budget Saldo, Total Government;in US-$, current prices;2009;-5.779;OECD/AMECO
IRL_vn620_$;IRL;Budget Saldo, Total Government;in US-$, current prices;2009;-31.3544;OECD/AMECO
ITA_vn620_$;ITA;Budget Saldo, Total Government;in US-$, current prices;2009;-113.7947;OECD/AMECO
JPN_vn620_$;JPN;Budget Saldo, Total Government;in US-$, current prices;2009;-445.8519;OECD/AMECO
KOR_vn620_$;KOR;Budget Saldo, Total Government;in US-$, current prices;2009;-9.5611;OECD/AMECO
LVA_vn620_$;LVA;Budget Saldo, Total Government;in US-$, current prices;2009;-2.5101;OECD/AMECO
LTU_vn620_$;LTU;Budget Saldo, Total Government;in US-$, current prices;2009;-3.5046;OECD/AMECO
NLD_vn620_$;NLD;Budget Saldo, Total Government;in US-$, current prices;2009;-44.6247;OECD/AMECO
NZL_vn620_$;NZL;Budget Saldo, Total Government;in US-$, current prices;2009;-3.0086;OECD/AMECO
NOR_vn620_$;NOR;Budget Saldo, Total Government;in US-$, current prices;2009;33.5438;OECD/AMECO
POL_vn620_$;POL;Budget Saldo, Total Government;in US-$, current prices;2009;-32.0993;OECD/AMECO
PRT_vn620_$;PRT;Budget Saldo, Total Government;in US-$, current prices;2009;-23.9002;OECD/AMECO
ROM_vn620_$;ROM;Budget Saldo, Total Government;in US-$, current prices;2009;-14.8513;OECD/AMECO
SVK_vn620_$;SVK;Budget Saldo, Total Government;in US-$, current prices;2009;-7.0045;OECD/AMECO
SVN_vn620_$;SVN;Budget Saldo, Total Government;in US-$, current prices;2009;-2.967;OECD/AMECO
ESP_vn620_$;ESP;Budget Saldo, Total Government;in US-$, current prices;2009;-163.3262;OECD/AMECO
SWE_vn620_$;SWE;Budget Saldo, Total Government;in US-$, current prices;2009;-3.9927;OECD/AMECO
CHE_vn620_$;CHE;Budget Saldo, Total Government;in US-$, current prices;2009;3.9296;OECD/AMECO
GBR_vn620_$;GBR;Budget Saldo, Total Government;in US-$, current prices;2009;-250.2748;OECD/AMECO
USA_vn620_$;USA;Budget Saldo, Total Government;in US-$, current prices;2009;-1647.4;OECD/AMECO
ARG_vn620_$;ARG;Budget Saldo, Total Government;in US-$, current prices;2009;-11.0304;OECD/AMECO
BRA_vn620_$;BRA;Budget Saldo, Total Government;in US-$, current prices;2009;-48.199;OECD/AMECO
CHL_vn620_$;CHL;Budget Saldo, Total Government;in US-$, current prices;2009;-7.038;OECD/AMECO
CHN_vn620_$;CHN;Budget Saldo, Total Government;in US-$, current prices;2009;-152.7687;OECD/AMECO
IND_vn620_$;IND;Budget Saldo, Total Government;in US-$, current prices;2009;-126.8085;OECD/AMECO
ISR_vn620_$;ISR;Budget Saldo, Total Government;in US-$, current prices;2009;-11.7528;OECD/AMECO
MEX_vn620_$;MEX;Budget Saldo, Total Government;in US-$, current prices;2009;-41.209;OECD/AMECO
RUS_vn620_$;RUS;Budget Saldo, Total Government;in US-$, current prices;2009;-77.1453;OECD/AMECO
ZAF_vn620_$;ZAF;Budget Saldo, Total Government;in US-$, current prices;2009;-15.0537;OECD/AMECO
TUR_vn620_$;TUR;Budget Saldo, Total Government;in US-$, current prices;2009;-34.4646;OECD/AMECO
CYP_vn620_$;CYP;Budget Saldo, Total Government;in US-$, current prices;2009;-1.4376;OECD/AMECO
ISL_vn620_$;ISL;Budget Saldo, Total Government;in US-$, current prices;2009;-1.2039;OECD/AMECO
LUX_vn620_$;LUX;Budget Saldo, Total Government;in US-$, current prices;2009;-0.3862;OECD/AMECO
MLT_vn620_$;MLT;Budget Saldo, Total Government;in US-$, current prices;2009;-0.3156;OECD/AMECO
AUS_vn620_$;AUS;Budget Saldo, Total Government;in US-$, current prices;2010;-79.8662;OECD/AMECO
AUT_vn620_$;AUT;Budget Saldo, Total Government;in US-$, current prices;2010;-17.0063;OECD/AMECO
BEL_vn620_$;BEL;Budget Saldo, Total Government;in US-$, current prices;2010;-18.3454;OECD/AMECO
BGR_vn620_$;BGR;Budget Saldo, Total Government;in US-$, current prices;2010;-1.4898;OECD/AMECO
CAN_vn620_$;CAN;Budget Saldo, Total Government;in US-$, current prices;2010;-87.64;OECD/AMECO
CZE_vn620_$;CZE;Budget Saldo, Total Government;in US-$, current prices;2010;-9.4757;OECD/AMECO
DNK_vn620_$;DNK;Budget Saldo, Total Government;in US-$, current prices;2010;-8.4401;OECD/AMECO
EST_vn620_$;EST;Budget Saldo, Total Government;in US-$, current prices;2010;0.0305;OECD/AMECO
FIN_vn620_$;FIN;Budget Saldo, Total Government;in US-$, current prices;2010;-6.6432;OECD/AMECO
FRA_vn620_$;FRA;Budget Saldo, Total Government;in US-$, current prices;2010;-182.0898;OECD/AMECO
DEU_vn620_$;DEU;Budget Saldo, Total Government;in US-$, current prices;2010;-137.331;OECD/AMECO
GRC_vn620_$;GRC;Budget Saldo, Total Government;in US-$, current prices;2010;-31.91;OECD/AMECO
HUN_vn620_$;HUN;Budget Saldo, Total Government;in US-$, current prices;2010;-5.7037;OECD/AMECO
IRL_vn620_$;IRL;Budget Saldo, Total Government;in US-$, current prices;2010;-64.0411;OECD/AMECO
ITA_vn620_$;ITA;Budget Saldo, Total Government;in US-$, current prices;2010;-89.2512;OECD/AMECO
JPN_vn620_$;JPN;Budget Saldo, Total Government;in US-$, current prices;2010;-459.611;OECD/AMECO
KOR_vn620_$;KOR;Budget Saldo, Total Government;in US-$, current prices;2010;13.0126;OECD/AMECO
LVA_vn620_$;LVA;Budget Saldo, Total Government;in US-$, current prices;2010;-1.9388;OECD/AMECO
LTU_vn620_$;LTU;Budget Saldo, Total Government;in US-$, current prices;2010;-2.6495;OECD/AMECO
NLD_vn620_$;NLD;Budget Saldo, Total Government;in US-$, current prices;2010;-39.167;OECD/AMECO
NZL_vn620_$;NZL;Budget Saldo, Total Government;in US-$, current prices;2010;-5.3632;OECD/AMECO
NOR_vn620_$;NOR;Budget Saldo, Total Government;in US-$, current prices;2010;-11.4944;OECD/AMECO
POL_vn620_$;POL;Budget Saldo, Total Government;in US-$, current prices;2010;-36.9383;OECD/AMECO
PRT_vn620_$;PRT;Budget Saldo, Total Government;in US-$, current prices;2010;-22.5321;OECD/AMECO
ROM_vn620_$;ROM;Budget Saldo, Total Government;in US-$, current prices;2010;-11.2508;OECD/AMECO
SVK_vn620_$;SVK;Budget Saldo, Total Government;in US-$, current prices;2010;-6.6909;OECD/AMECO
SVN_vn620_$;SVN;Budget Saldo, Total Government;in US-$, current prices;2010;-2.7118;OECD/AMECO
ESP_vn620_$;ESP;Budget Saldo, Total Government;in US-$, current prices;2010;-134.5191;OECD/AMECO
SWE_vn620_$;SWE;Budget Saldo, Total Government;in US-$, current prices;2010;-0.0955;OECD/AMECO
CHE_vn620_$;CHE;Budget Saldo, Total Government;in US-$, current prices;2010;1.4475;OECD/AMECO
GBR_vn620_$;GBR;Budget Saldo, Total Government;in US-$, current prices;2010;-230.4076;OECD/AMECO
USA_vn620_$;USA;Budget Saldo, Total Government;in US-$, current prices;2010;-1626.5;OECD/AMECO
ARG_vn620_$;ARG;Budget Saldo, Total Government;in US-$, current prices;2010;-4.643;OECD/AMECO
BRA_vn620_$;BRA;Budget Saldo, Total Government;in US-$, current prices;2010;-57.7986;OECD/AMECO
CHL_vn620_$;CHL;Budget Saldo, Total Government;in US-$, current prices;2010;-0.6829;OECD/AMECO
CHN_vn620_$;CHN;Budget Saldo, Total Government;in US-$, current prices;2010;-90.5643;OECD/AMECO
IND_vn620_$;IND;Budget Saldo, Total Government;in US-$, current prices;2010;-153.3111;OECD/AMECO
ISR_vn620_$;ISR;Budget Saldo, Total Government;in US-$, current prices;2010;-9.9134;OECD/AMECO
MEX_vn620_$;MEX;Budget Saldo, Total Government;in US-$, current prices;2010;-44.9102;OECD/AMECO
RUS_vn620_$;RUS;Budget Saldo, Total Government;in US-$, current prices;2010;-52.1842;OECD/AMECO
ZAF_vn620_$;ZAF;Budget Saldo, Total Government;in US-$, current prices;2010;-17.6238;OECD/AMECO
TUR_vn620_$;TUR;Budget Saldo, Total Government;in US-$, current prices;2010;-20.0467;OECD/AMECO
CYP_vn620_$;CYP;Budget Saldo, Total Government;in US-$, current prices;2010;-1.2198;OECD/AMECO
ISL_vn620_$;ISL;Budget Saldo, Total Government;in US-$, current prices;2010;-1.2659;OECD/AMECO
LUX_vn620_$;LUX;Budget Saldo, Total Government;in US-$, current prices;2010;-0.4394;OECD/AMECO
MLT_vn620_$;MLT;Budget Saldo, Total Government;in US-$, current prices;2010;-0.2977;OECD/AMECO
AUS_vn620_$;AUS;Budget Saldo, Total Government;in US-$, current prices;2011;-83.9335;OECD/AMECO
AUT_vn620_$;AUT;Budget Saldo, Total Government;in US-$, current prices;2011;-10.5029;OECD/AMECO
BEL_vn620_$;BEL;Budget Saldo, Total Government;in US-$, current prices;2011;-19.967;OECD/AMECO
BGR_vn620_$;BGR;Budget Saldo, Total Government;in US-$, current prices;2011;-1.0927;OECD/AMECO
CAN_vn620_$;CAN;Budget Saldo, Total Government;in US-$, current prices;2011;-76.4877;OECD/AMECO
CZE_vn620_$;CZE;Budget Saldo, Total Government;in US-$, current prices;2011;-7.0638;OECD/AMECO
DNK_vn620_$;DNK;Budget Saldo, Total Government;in US-$, current prices;2011;-6.4385;OECD/AMECO
EST_vn620_$;EST;Budget Saldo, Total Government;in US-$, current prices;2011;0.2553;OECD/AMECO
FIN_vn620_$;FIN;Budget Saldo, Total Government;in US-$, current prices;2011;-2.4582;OECD/AMECO
FRA_vn620_$;FRA;Budget Saldo, Total Government;in US-$, current prices;2011;-144.6214;OECD/AMECO
DEU_vn620_$;DEU;Budget Saldo, Total Government;in US-$, current prices;2011;-27.3519;OECD/AMECO
GRC_vn620_$;GRC;Budget Saldo, Total Government;in US-$, current prices;2011;-27.5816;OECD/AMECO
HUN_vn620_$;HUN;Budget Saldo, Total Government;in US-$, current prices;2011;5.9149;OECD/AMECO
IRL_vn620_$;IRL;Budget Saldo, Total Government;in US-$, current prices;2011;-29.4001;OECD/AMECO
ITA_vn620_$;ITA;Budget Saldo, Total Government;in US-$, current prices;2011;-83.2334;OECD/AMECO
JPN_vn620_$;JPN;Budget Saldo, Total Government;in US-$, current prices;2011;-455.5023;OECD/AMECO
KOR_vn620_$;KOR;Budget Saldo, Total Government;in US-$, current prices;2011;5.2491;OECD/AMECO
LVA_vn620_$;LVA;Budget Saldo, Total Government;in US-$, current prices;2011;-0.9656;OECD/AMECO
LTU_vn620_$;LTU;Budget Saldo, Total Government;in US-$, current prices;2011;-2.3684;OECD/AMECO
NLD_vn620_$;NLD;Budget Saldo, Total Government;in US-$, current prices;2011;-37.0399;OECD/AMECO
NZL_vn620_$;NZL;Budget Saldo, Total Government;in US-$, current prices;2011;-12.5457;OECD/AMECO
NOR_vn620_$;NOR;Budget Saldo, Total Government;in US-$, current prices;2011;56.4578;OECD/AMECO
POL_vn620_$;POL;Budget Saldo, Total Government;in US-$, current prices;2011;-25.92;OECD/AMECO
PRT_vn620_$;PRT;Budget Saldo, Total Government;in US-$, current prices;2011;-10.4483;OECD/AMECO
ROM_vn620_$;ROM;Budget Saldo, Total Government;in US-$, current prices;2011;-10.5006;OECD/AMECO
SVK_vn620_$;SVK;Budget Saldo, Total Government;in US-$, current prices;2011;-4.7521;OECD/AMECO
SVN_vn620_$;SVN;Budget Saldo, Total Government;in US-$, current prices;2011;-3.2118;OECD/AMECO
ESP_vn620_$;ESP;Budget Saldo, Total Government;in US-$, current prices;2011;-139.808;OECD/AMECO
SWE_vn620_$;SWE;Budget Saldo, Total Government;in US-$, current prices;2011;0.9844;OECD/AMECO
CHE_vn620_$;CHE;Budget Saldo, Total Government;in US-$, current prices;2011;3.2673;OECD/AMECO
GBR_vn620_$;GBR;Budget Saldo, Total Government;in US-$, current prices;2011;-190.4346;OECD/AMECO
USA_vn620_$;USA;Budget Saldo, Total Government;in US-$, current prices;2011;-1517.3;OECD/AMECO
ARG_vn620_$;ARG;Budget Saldo, Total Government;in US-$, current prices;2011;-13.5475;OECD/AMECO
BRA_vn620_$;BRA;Budget Saldo, Total Government;in US-$, current prices;2011;-65.3112;OECD/AMECO
CHL_vn620_$;CHL;Budget Saldo, Total Government;in US-$, current prices;2011;3.5209;OECD/AMECO
CHN_vn620_$;CHN;Budget Saldo, Total Government;in US-$, current prices;2011;-90.785;OECD/AMECO
IND_vn620_$;IND;Budget Saldo, Total Government;in US-$, current prices;2011;-164.371;OECD/AMECO
ISR_vn620_$;ISR;Budget Saldo, Total Government;in US-$, current prices;2011;-9.726;OECD/AMECO
MEX_vn620_$;MEX;Budget Saldo, Total Government;in US-$, current prices;2011;-39.1806;OECD/AMECO
RUS_vn620_$;RUS;Budget Saldo, Total Government;in US-$, current prices;2011;28.8892;OECD/AMECO
ZAF_vn620_$;ZAF;Budget Saldo, Total Government;in US-$, current prices;2011;-18.7306;OECD/AMECO
TUR_vn620_$;TUR;Budget Saldo, Total Government;in US-$, current prices;2011;-1.7234;OECD/AMECO
CYP_vn620_$;CYP;Budget Saldo, Total Government;in US-$, current prices;2011;-1.5763;OECD/AMECO
ISL_vn620_$;ISL;Budget Saldo, Total Government;in US-$, current prices;2011;-0.763;OECD/AMECO
LUX_vn620_$;LUX;Budget Saldo, Total Government;in US-$, current prices;2011;-0.1954;OECD/AMECO
MLT_vn620_$;MLT;Budget Saldo, Total Government;in US-$, current prices;2011;-0.2463;OECD/AMECO
AUS_vn630_$;AUS;Gross Debt, Total Government;in US-$, current prices;2000;77.9005;OECD/AMECO
AUT_vn630_$;AUT;Gross Debt, Total Government;in US-$, current prices;2000;127.4585;OECD/AMECO
BEL_vn630_$;BEL;Gross Debt, Total Government;in US-$, current prices;2000;251.4073;OECD/AMECO
BGR_vn630_$;BGR;Gross Debt, Total Government;in US-$, current prices;2000;9.4011;OECD/AMECO
CAN_vn630_$;CAN;Gross Debt, Total Government;in US-$, current prices;2000;595.8468;OECD/AMECO
CZE_vn630_$;CZE;Gross Debt, Total Government;in US-$, current prices;2000;10.479;OECD/AMECO
DNK_vn630_$;DNK;Gross Debt, Total Government;in US-$, current prices;2000;84.0243;OECD/AMECO
EST_vn630_$;EST;Gross Debt, Total Government;in US-$, current prices;2000;0.2919;OECD/AMECO
FIN_vn630_$;FIN;Gross Debt, Total Government;in US-$, current prices;2000;53.4772;OECD/AMECO
FRA_vn630_$;FRA;Gross Debt, Total Government;in US-$, current prices;2000;763.2734;OECD/AMECO
DEU_vn630_$;DEU;Gross Debt, Total Government;in US-$, current prices;2000;1138.1677;OECD/AMECO
GRC_vn630_$;GRC;Gross Debt, Total Government;in US-$, current prices;2000;131.8231;OECD/AMECO
HUN_vn630_$;HUN;Gross Debt, Total Government;in US-$, current prices;2000;26.0677;OECD/AMECO
IRL_vn630_$;IRL;Gross Debt, Total Government;in US-$, current prices;2000;34.3584;OECD/AMECO
ITA_vn630_$;ITA;Gross Debt, Total Government;in US-$, current prices;2000;1200.5116;OECD/AMECO
JPN_vn630_$;JPN;Gross Debt, Total Government;in US-$, current prices;2000;6634.4412;OECD/AMECO
KOR_vn630_$;KOR;Gross Debt, Total Government;in US-$, current prices;2000;96.2164;OECD/AMECO
LVA_vn630_$;LVA;Gross Debt, Total Government;in US-$, current prices;2000;0.9629;OECD/AMECO
LTU_vn630_$;LTU;Gross Debt, Total Government;in US-$, current prices;2000;2.7095;OECD/AMECO
NLD_vn630_$;NLD;Gross Debt, Total Government;in US-$, current prices;2000;207.6281;OECD/AMECO
NZL_vn630_$;NZL;Gross Debt, Total Government;in US-$, current prices;2000;16.793;OECD/AMECO
NOR_vn630_$;NOR;Gross Debt, Total Government;in US-$, current prices;2000;50.0803;OECD/AMECO
POL_vn630_$;POL;Gross Debt, Total Government;in US-$, current prices;2000;63.0924;OECD/AMECO
PRT_vn630_$;PRT;Gross Debt, Total Government;in US-$, current prices;2000;59.573;OECD/AMECO
ROM_vn630_$;ROM;Gross Debt, Total Government;in US-$, current prices;2000;8.4379;OECD/AMECO
SVK_vn630_$;SVK;Gross Debt, Total Government;in US-$, current prices;2000;10.2411;OECD/AMECO
SVN_vn630_$;SVN;Gross Debt, Total Government;in US-$, current prices;2000;5.2384;OECD/AMECO
ESP_vn630_$;ESP;Gross Debt, Total Government;in US-$, current prices;2000;345.4311;OECD/AMECO
SWE_vn630_$;SWE;Gross Debt, Total Government;in US-$, current prices;2000;133.5353;OECD/AMECO
CHE_vn630_$;CHE;Gross Debt, Total Government;in US-$, current prices;2000;152.8557;OECD/AMECO
GBR_vn630_$;GBR;Gross Debt, Total Government;in US-$, current prices;2000;607.0759;OECD/AMECO
USA_vn630_$;USA;Gross Debt, Total Government;in US-$, current prices;2000;5456.9;OECD/AMECO
ARG_vn630_$;ARG;Gross Debt, Total Government;in US-$, current prices;2000;129.75;OECD/AMECO
BRA_vn630_$;BRA;Gross Debt, Total Government;in US-$, current prices;2000;481.0718;OECD/AMECO
CHL_vn630_$;CHL;Gross Debt, Total Government;in US-$, current prices;2000;10.2865;OECD/AMECO
CHN_vn630_$;CHN;Gross Debt, Total Government;in US-$, current prices;2000;197.0884;OECD/AMECO
IND_vn630_$;IND;Gross Debt, Total Government;in US-$, current prices;2000;346.452;OECD/AMECO
ISR_vn630_$;ISR;Gross Debt, Total Government;in US-$, current prices;2000;105.3168;OECD/AMECO
MEX_vn630_$;MEX;Gross Debt, Total Government;in US-$, current prices;2000;286.1073;OECD/AMECO
RUS_vn630_$;RUS;Gross Debt, Total Government;in US-$, current prices;2000;155.4558;OECD/AMECO
ZAF_vn630_$;ZAF;Gross Debt, Total Government;in US-$, current prices;2000;57.5957;OECD/AMECO
TUR_vn630_$;TUR;Gross Debt, Total Government;in US-$, current prices;2000;207.4335;OECD/AMECO
CYP_vn630_$;CYP;Gross Debt, Total Government;in US-$, current prices;2000;5.2621;OECD/AMECO
ISL_vn630_$;ISL;Gross Debt, Total Government;in US-$, current prices;2000;#WERT!;OECD/AMECO
LUX_vn630_$;LUX;Gross Debt, Total Government;in US-$, current prices;2000;1.2561;OECD/AMECO
MLT_vn630_$;MLT;Gross Debt, Total Government;in US-$, current prices;2000;1.9292;OECD/AMECO
AUS_vn630_$;AUS;Gross Debt, Total Government;in US-$, current prices;2001;64.6199;OECD/AMECO
AUT_vn630_$;AUT;Gross Debt, Total Government;in US-$, current prices;2001;128.1646;OECD/AMECO
BEL_vn630_$;BEL;Gross Debt, Total Government;in US-$, current prices;2001;247.7311;OECD/AMECO
BGR_vn630_$;BGR;Gross Debt, Total Government;in US-$, current prices;2001;9.1899;OECD/AMECO
CAN_vn630_$;CAN;Gross Debt, Total Government;in US-$, current prices;2001;591.6905;OECD/AMECO
CZE_vn630_$;CZE;Gross Debt, Total Government;in US-$, current prices;2001;15.3765;OECD/AMECO
DNK_vn630_$;DNK;Gross Debt, Total Government;in US-$, current prices;2001;79.5507;OECD/AMECO
EST_vn630_$;EST;Gross Debt, Total Government;in US-$, current prices;2001;0.2982;OECD/AMECO
FIN_vn630_$;FIN;Gross Debt, Total Government;in US-$, current prices;2001;52.9317;OECD/AMECO
FRA_vn630_$;FRA;Gross Debt, Total Government;in US-$, current prices;2001;762.7181;OECD/AMECO
DEU_vn630_$;DEU;Gross Debt, Total Government;in US-$, current prices;2001;1113.3571;OECD/AMECO
GRC_vn630_$;GRC;Gross Debt, Total Government;in US-$, current prices;2001;136.0461;OECD/AMECO
HUN_vn630_$;HUN;Gross Debt, Total Government;in US-$, current prices;2001;27.7609;OECD/AMECO
IRL_vn630_$;IRL;Gross Debt, Total Government;in US-$, current prices;2001;37.0791;OECD/AMECO
ITA_vn630_$;ITA;Gross Debt, Total Government;in US-$, current prices;2001;1216.6232;OECD/AMECO
JPN_vn630_$;JPN;Gross Debt, Total Government;in US-$, current prices;2001;6400.5389;OECD/AMECO
KOR_vn630_$;KOR;Gross Debt, Total Government;in US-$, current prices;2001;94.4746;OECD/AMECO
LVA_vn630_$;LVA;Gross Debt, Total Government;in US-$, current prices;2001;1.1674;OECD/AMECO
LTU_vn630_$;LTU;Gross Debt, Total Government;in US-$, current prices;2001;2.8052;OECD/AMECO
NLD_vn630_$;NLD;Gross Debt, Total Government;in US-$, current prices;2001;203.3975;OECD/AMECO
NZL_vn630_$;NZL;Gross Debt, Total Government;in US-$, current prices;2001;15.5248;OECD/AMECO
NOR_vn630_$;NOR;Gross Debt, Total Government;in US-$, current prices;2001;49.6309;OECD/AMECO
POL_vn630_$;POL;Gross Debt, Total Government;in US-$, current prices;2001;71.4136;OECD/AMECO
PRT_vn630_$;PRT;Gross Debt, Total Government;in US-$, current prices;2001;64.754;OECD/AMECO
ROM_vn630_$;ROM;Gross Debt, Total Government;in US-$, current prices;2001;10.4704;OECD/AMECO
SVK_vn630_$;SVK;Gross Debt, Total Government;in US-$, current prices;2001;10.3129;OECD/AMECO
SVN_vn630_$;SVN;Gross Debt, Total Government;in US-$, current prices;2001;5.4253;OECD/AMECO
ESP_vn630_$;ESP;Gross Debt, Total Government;in US-$, current prices;2001;338.7271;OECD/AMECO
SWE_vn630_$;SWE;Gross Debt, Total Government;in US-$, current prices;2001;124.3899;OECD/AMECO
CHE_vn630_$;CHE;Gross Debt, Total Government;in US-$, current prices;2001;155.6966;OECD/AMECO
GBR_vn630_$;GBR;Gross Debt, Total Government;in US-$, current prices;2001;555.2012;OECD/AMECO
USA_vn630_$;USA;Gross Debt, Total Government;in US-$, current prices;2001;5631.4;OECD/AMECO
ARG_vn630_$;ARG;Gross Debt, Total Government;in US-$, current prices;2001;144.222;OECD/AMECO
BRA_vn630_$;BRA;Gross Debt, Total Government;in US-$, current prices;2001;389.4098;OECD/AMECO
CHL_vn630_$;CHL;Gross Debt, Total Government;in US-$, current prices;2001;10.2614;OECD/AMECO
CHN_vn630_$;CHN;Gross Debt, Total Government;in US-$, current prices;2001;234.6363;OECD/AMECO
IND_vn630_$;IND;Gross Debt, Total Government;in US-$, current prices;2001;379.7443;OECD/AMECO
ISR_vn630_$;ISR;Gross Debt, Total Government;in US-$, current prices;2001;109.4054;OECD/AMECO
MEX_vn630_$;MEX;Gross Debt, Total Government;in US-$, current prices;2001;297.9262;OECD/AMECO
RUS_vn630_$;RUS;Gross Debt, Total Government;in US-$, current prices;2001;145.9729;OECD/AMECO
ZAF_vn630_$;ZAF;Gross Debt, Total Government;in US-$, current prices;2001;51.5611;OECD/AMECO
TUR_vn630_$;TUR;Gross Debt, Total Government;in US-$, current prices;2001;152.4;OECD/AMECO
CYP_vn630_$;CYP;Gross Debt, Total Government;in US-$, current prices;2001;5.6842;OECD/AMECO
ISL_vn630_$;ISL;Gross Debt, Total Government;in US-$, current prices;2001;#WERT!;OECD/AMECO
LUX_vn630_$;LUX;Gross Debt, Total Government;in US-$, current prices;2001;1.2718;OECD/AMECO
MLT_vn630_$;MLT;Gross Debt, Total Government;in US-$, current prices;2001;2.0885;OECD/AMECO
AUS_vn630_$;AUS;Gross Debt, Total Government;in US-$, current prices;2002;63.9057;OECD/AMECO
AUT_vn630_$;AUT;Gross Debt, Total Government;in US-$, current prices;2002;138.0538;OECD/AMECO
BEL_vn630_$;BEL;Gross Debt, Total Government;in US-$, current prices;2002;262.5858;OECD/AMECO
BGR_vn630_$;BGR;Gross Debt, Total Government;in US-$, current prices;2002;8.4311;OECD/AMECO
CAN_vn630_$;CAN;Gross Debt, Total Government;in US-$, current prices;2002;591.8225;OECD/AMECO
CZE_vn630_$;CZE;Gross Debt, Total Government;in US-$, current prices;2002;21.3312;OECD/AMECO
DNK_vn630_$;DNK;Gross Debt, Total Government;in US-$, current prices;2002;86.4064;OECD/AMECO
EST_vn630_$;EST;Gross Debt, Total Government;in US-$, current prices;2002;0.4217;OECD/AMECO
FIN_vn630_$;FIN;Gross Debt, Total Government;in US-$, current prices;2002;56.3562;OECD/AMECO
FRA_vn630_$;FRA;Gross Debt, Total Government;in US-$, current prices;2002;861.3231;OECD/AMECO
DEU_vn630_$;DEU;Gross Debt, Total Government;in US-$, current prices;2002;1224.8016;OECD/AMECO
GRC_vn630_$;GRC;Gross Debt, Total Government;in US-$, current prices;2002;150.5353;OECD/AMECO
HUN_vn630_$;HUN;Gross Debt, Total Government;in US-$, current prices;2002;37.2605;OECD/AMECO
IRL_vn630_$;IRL;Gross Debt, Total Government;in US-$, current prices;2002;39.6195;OECD/AMECO
ITA_vn630_$;ITA;Gross Debt, Total Government;in US-$, current prices;2002;1294.3959;OECD/AMECO
JPN_vn630_$;JPN;Gross Debt, Total Government;in US-$, current prices;2002;6555.9273;OECD/AMECO
KOR_vn630_$;KOR;Gross Debt, Total Government;in US-$, current prices;2002;107.5729;OECD/AMECO
LVA_vn630_$;LVA;Gross Debt, Total Government;in US-$, current prices;2002;1.2612;OECD/AMECO
LTU_vn630_$;LTU;Gross Debt, Total Government;in US-$, current prices;2002;3.1761;OECD/AMECO
NLD_vn630_$;NLD;Gross Debt, Total Government;in US-$, current prices;2002;222.3044;OECD/AMECO
NZL_vn630_$;NZL;Gross Debt, Total Government;in US-$, current prices;2002;17.0092;OECD/AMECO
NOR_vn630_$;NOR;Gross Debt, Total Government;in US-$, current prices;2002;69.1113;OECD/AMECO
POL_vn630_$;POL;Gross Debt, Total Government;in US-$, current prices;2002;83.5651;OECD/AMECO
PRT_vn630_$;PRT;Gross Debt, Total Government;in US-$, current prices;2002;75.5513;OECD/AMECO
ROM_vn630_$;ROM;Gross Debt, Total Government;in US-$, current prices;2002;11.4305;OECD/AMECO
SVK_vn630_$;SVK;Gross Debt, Total Government;in US-$, current prices;2002;10.6622;OECD/AMECO
SVN_vn630_$;SVN;Gross Debt, Total Government;in US-$, current prices;2002;6.4577;OECD/AMECO
ESP_vn630_$;ESP;Gross Debt, Total Government;in US-$, current prices;2002;362.533;OECD/AMECO
SWE_vn630_$;SWE;Gross Debt, Total Government;in US-$, current prices;2002;132.4268;OECD/AMECO
CHE_vn630_$;CHE;Gross Debt, Total Government;in US-$, current prices;2002;190.2755;OECD/AMECO
GBR_vn630_$;GBR;Gross Debt, Total Government;in US-$, current prices;2002;605.8407;OECD/AMECO
USA_vn630_$;USA;Gross Debt, Total Government;in US-$, current prices;2002;6078.7;OECD/AMECO
ARG_vn630_$;ARG;Gross Debt, Total Government;in US-$, current prices;2002;160.7066;OECD/AMECO
BRA_vn630_$;BRA;Gross Debt, Total Government;in US-$, current prices;2002;403.5702;OECD/AMECO
CHL_vn630_$;CHL;Gross Debt, Total Government;in US-$, current prices;2002;10.5762;OECD/AMECO
CHN_vn630_$;CHN;Gross Debt, Total Government;in US-$, current prices;2002;275.3063;OECD/AMECO
